episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
146,0.4449,-998.4307692307692,8.279166666666667,28.396551724137932,68.47126436781609,335,78,0.05330749889629518,,28.603448275862068
147,0.4424,-1356.7230769230769,12.176666666666666,40.074380165289256,82.10743801652893,337,78,0.054330986677078814,,40.41597796143251
148,0.44,-1661.3999999999999,16.6075,53.71081081081081,97.27567567567567,328,80,0.05374521345002422,,57.973684210526315
149,0.4375,-1670.0461538461539,14.0275,42.798469387755105,86.40816326530613,351,75,0.05586463744719416,,43.46938775510204
150,0.4351,-1347.1076923076923,12.534166666666666,44.61011904761905,88.06547619047619,301,78,0.05396724075919992,,46.87647058823529
151,0.4327,-1304.5076923076922,12.525833333333333,43.41159420289855,86.12173913043478,306,80,0.05631149873907448,,50.373333333333335
152,0.4303,-1830.046153846154,17.211666666666666,52.12658227848101,97.75949367088607,363,78,0.0545539529923252,,53.721518987341774
153,0.4279,-895.8769230769232,7.260833333333333,23.791208791208792,63.620879120879124,345,79,0.054410723085999355,,23.96153846153846
154,0.4256,-1585.0153846153844,13.755833333333333,40.78660049627791,83.49627791563276,362,78,0.05756768152857139,,43.00480769230769
155,0.4232,-2076.3230769230768,20.376666666666665,63.036175710594314,108.60206718346254,355,77,0.05611036750591534,,64.03617571059432
156,0.4209,-1087.876923076923,9.019166666666667,29.997214484679667,69.99442896935933,324,78,0.05508716468871374,,30.27298050139276
157,0.4185,-1134.1076923076923,9.141666666666667,29.483783783783785,71.35675675675675,357,77,0.055756573774077896,,29.664864864864864
158,0.4162,-1721.7846153846156,17.298333333333332,56.55464480874317,99.32786885245902,323,75,0.0557208594028435,,57.349726775956285
159,0.4139,-1208.1384615384616,10.375,34.04945054945055,77.21428571428571,336,78,0.05391761009644974,,34.76648351648352
160,0.4116,-732.5692307692307,6.238333333333333,21.938053097345133,60.37463126843658,308,81,0.058243969874409184,,22.153392330383483
161,0.4094,-1526.723076923077,15.088333333333333,48.66576819407008,94.79245283018868,332,77,0.05479869792041972,,51.20754716981132
162,0.4071,-1029.7846153846153,8.429166666666667,28.10335195530726,69.33519553072625,344,77,0.05591349653360568,,28.25977653631285
